pc11_state_id,pc11_district_id,year,dmsp_total_light_cal
08,129,2012,44042.109375
08,129,2013,39557.59375
08,130,1994,27218.150390625
08,130,1995,35166.87109375
08,130,1996,38866.125
08,130,1997,35158.470703125
08,130,1998,34713.46875
08,130,1999,38287.37109375
08,130,2000,47723.169921875
08,130,2001,42950.658203125
08,130,2002,46220.23828125
08,130,2003,47420.48828125
08,130,2004,47686.88671875
08,130,2005,43522.091796875
08,130,2006,43631.173828125
08,130,2007,57025.818359375
08,130,2008,48721.953125
08,130,2009,60137.65625
08,130,2010,77193.890625
08,130,2011,72408.8125
08,130,2012,69492.03125
08,130,2013,72920.59375
08,131,1994,8942.6787109375
08,131,1995,12922.447265625
08,131,1996,11954.7421875
08,131,1997,8835.517333984375
08,131,1998,9462.53564453125
08,131,1999,9000.88134765625
08,131,2000,12066.6875
08,131,2001,9515.669921875
08,131,2002,10852.5341796875
08,131,2003,11999.10302734375
08,131,2004,12824.2080078125
08,131,2005,10788.72998046875
08,131,2006,9929.1728515625
08,131,2007,14776.76416015625
08,131,2008,11323.4873046875
08,131,2009,12694.2783203125
08,131,2010,22167.08203125
08,131,2011,21560.14453125
08,131,2012,20042.673828125
08,131,2013,17508.4609375
09,132,1994,23035.5068359375
09,132,1995,24701.591796875
09,132,1996,28226.083984375
09,132,1997,18921.654296875
09,132,1998,23279.0966796875
09,132,1999,16662.0087890625
09,132,2000,25583.51953125
09,132,2001,26599.7578125
09,132,2002,37982.2109375
09,132,2003,40437.076171875
09,132,2004,33293.029296875
09,132,2005,24788.8984375
09,132,2006,28688.482421875
09,132,2007,36707.494140625
09,132,2008,37933.6484375
09,132,2009,38888.92578125
09,132,2010,35624.77734375
09,132,2011,34863.796875
09,132,2012,30809.0546875
09,132,2013,30903.39453125
09,133,1994,36456.681640625
09,133,1995,38162.1484375
09,133,1996,40086.56640625
09,133,1997,25820.9501953125
09,133,1998,35308.490234375
09,133,1999,24166.2646484375
09,133,2000,32623.556640625
09,133,2001,35588.814453125
